PSTAT,PNAME,PLNGENAN,CNTYNAME,LAT,LON,YEAR
AZ,Palo Verde,32377477,Maricopa,33.3881,-112.8617,2016
AZ,Paloma Solar,37662,Maricopa,33.021111,-112.661389,2016
AZ,Paradise Valley H.S. PV,2607,Maricopa,33.6416,-111.9997,2016
AZ,PB2 - Gila River,119891,Maricopa,32.975,-112.694444,2016
AZ,Perrin Ranch Wind LLC,222162,Coconino,35.415556,-112.271111,2016
AZ,Phoenix Airport East Economy Lot,2072,Maricopa,33.45,-111.98,2016
AZ,Phoenix Airport Rental Car Center,6495,Maricopa,33.45,-111.98,2016
AZ,"Picture Rocks Solar, LLC",55748,Pima,32.369722,-111.242778,2016
AZ,Pima Community College,,Pima,32.146142,-110.990639,2016
AZ,Pima Energy Storage System,,Pima,32.251647,-110.991333,2016
AZ,Prairie Fire,8886,Pima,32.116389,-110.82,2016
AZ,Prescott Airport,5432,Yavapai,34.6584,-112.4008,2016
AZ,Prescott Solar Plant,26142,Yavapai,34.649444,-112.4275,2016
AZ,Queen Creek Solar Farm,52143,Maricopa,33.2675,-111.612222,2016
AZ,RE Ajo 1 LLC,9224,Pima,32.367013,-112.831401,2016
AZ,RE Bagdad Solar I LLC,34860,Yavapai,34.585833,-113.177222,2016
AZ,Red Horse 2,220108,Cochise,32.286111,-110.088056,2016
AZ,Red Horse III,38278,Cochise,32.13597,-110.05129,2016
AZ,Red Rock,,Maricopa,32.551026,-111.289232,2016
AZ,Redhawk Generating Facility,5158899,Maricopa,33.334562,-112.840641,2016
AZ,Rio Rico Solar,11951,Santa Cruz,31.5,-111.008056,2016
AZ,Roger Road WWTP,1810,Pima,32.2894,-111.0331,2016
AZ,Roosevelt,58948,Maricopa,33.671104,-111.161786,2016
AZ,Saddle Mountain Solar I,47762,Maricopa,33.378333,-113.180833,2016
AZ,Sandstone Solar,121501,Pinal,33.035556,-111.430278,2016
AZ,Santan,2985179,Maricopa,33.3325,-111.7503,2016
AZ,Solana Generating Station,643670,Maricopa,32.922294,-112.95594,2016
AZ,South Consolidated,0,Maricopa,33.466477,-111.781064,2016
AZ,"South Point Energy Center, LLC",100404,Mohave,34.8678,-114.5317,2016
AZ,Springerville Generating Station,9147059,Apache,34.3186,-109.1639,2016
AZ,SR85,8924,Maricopa,33.145,-112.66,2016
AZ,Stewart Mountain,27419,Maricopa,33.5661,-111.536,2016
AZ,Sulphur Springs,4656,Cochise,32.0628,-109.919283,2016
AZ,"Sun Streams, LLC",,Maricopa,33.34884,-112.8348,2016
AZ,Sundance Power Plant,234372,Pinal,32.9285,-111.5899,2016
AZ,T0588 Phoenix - AZ,,Maricopa,33.447225,-112.217664,2016
AZ,TAA Solar Facility,,Pima,32.115833,-110.940833,2016
AZ,Tech Park Solar,13055,Pima,32.097884,-110.815696,2016
AZ,Tri Cities,,Maricopa,33.4833,-111.8172,2016
AZ,UASTP I,1402,Pima,32.096973,-110.8106,2016
AZ,UASTP II,8972,Pima,32.096973,-110.8106,2016
AZ,Union HS at Casa Grande,3404,Pinal,32.936944,-111.738611,2016
AZ,University of Arizona - Biosphere 2,49,Pinal,32.578011,-110.852608,2016
AZ,Valencia,620,Santa Cruz,31.363472,-110.931343,2016
AZ,Valencia Solar,23552,Pima,32.145833,-110.866944,2016
AZ,Vista Grande HS at Casa Grande,3095,Pinal,32.891389,-111.713056,2016
AZ,Waddell,42832,Maricopa,33.8447,-112.2714,2016
AZ,Walmart Casa Grande,3228,Pinal,32.866837,-111.771751,2016
AZ,Western Renewable Energy,,Apache,34.093006,-109.289979,2016
AZ,White Wing Solar,,Yuma,32.994056,-113.508806,2016
AZ,Yucca Power Plant,360704,Yuma,32.7214,-114.7106,2016
AZ,Yuma Cogeneration Associates,11206,Yuma,32.728822,-114.654053,2016
CA,1420 Coil Av #C,1592,Los Angeles,33.794283,-118.241405,2016
CA,2081 Terzian Solar Project,2601,Fresno,36.67,-119.415833,2016
CA,2097 Helton Solar Project,3798,Merced,37.352222,-120.506944,2016
CA,2127 Harris Solar Project,2712,Butte,39.291667,-121.669722,2016
CA,2555 E Olympic Bl,1780,Los Angeles,34.026944,-118.224167,2016
CA,85 A,16012,Kern,35.1011,-118.3372,2016
CA,85 B,20601,Kern,35.1011,-118.3372,2016
CA,A G Wishon,34315,Madera,37.15105,-119.504724,2016
CA,ABEC Bidart-Old River LLC,10899,Kern,35.169722,-119.105556,2016
CA,"Adelanto Solar II, LLC",17202,San Bernardino,34.557222,-117.3775,2016
CA,Adelanto Solar Project,16245,San Bernardino,34.550833,-117.435277,2016
CA,"Adelanto Solar, LLC",57181,San Bernardino,34.557222,-117.3775,2016
CA,Adera Solar,37763,Madera,37.120586,-120.32488,2016
CA,Adobe San Jose,8774,Santa Clara,37.330556,-121.893056,2016
CA,Aera San Ardo Cogen Facility,48917,Monterey,35.953293,-120.859952,2016
CA,Aera South Belridge Cogen Facility,,Kern,35.4292,-119.6864,2016
CA,Aerojet I,5725,Sacramento,38.613508,-121.162879,2016
CA,Aerojet II,3861,Sacramento,38.6086,-121.1703,2016
CA,AES Alamitos,889395,Los Angeles,33.7688,-118.1009,2016
CA,"AES ES ALAMITOS, LLC",,Los Angeles,33.770202,-118.099665,2016
CA,AES Huntington Beach,486191,Orange,33.6439,-117.9792,2016
CA,AES Redondo Beach,320555,Los Angeles,33.8504,-118.395,2016
CA,Agnews Power Plant,16640,Santa Clara,37.4058,-121.9272,2016
CA,Agua Mansa Power,6466,San Bernardino,34.0414,-117.3603,2016
CA,Aidlin Geothermal Power Plant,125286,Sonoma,38.8339,-122.881,2016
CA,Alameda,3574,Alameda,37.7886,-122.2889,2016
CA,Alamo,67000,Los Angeles,34.8158,-118.6867,2016
CA,Alamo Solar,52591,San Bernardino,34.682222,-117.3475,2016
CA,Algonquin Power Sanger LLC,120258,Fresno,36.6842,-119.5522,2016
CA,"Algonquin SKIC 10 Solar, LLC",,Kern,35.126111,-119.243361,2016
CA,Algonquin SKIC20 Solar LLC,45907,Kern,35.126111,-119.243333,2016
CA,Aliso Water Management Agency,6,Orange,33.537922,-117.70585,2016
CA,Almond Power Plant,111901,Stanislaus,37.5744,-120.985,2016
CA,Alpaugh 50,133296,Tulare,35.898333,-119.435278,2016
CA,Alpaugh North,52471,Tulare,35.9025,-119.442778,2016
CA,Alpine Solar,165117,Los Angeles,34.7892,-118.5047,2016
CA,Alta Mesa Project Phase IV,,Riverside,33.946389,-116.663333,2016
CA,Alta Powerhouse,3123,Placer,39.215979,-120.80355,2016
CA,Alta Wind Energy Center I,413363,Kern,35.033725,-118.353422,2016
CA,Alta Wind Energy Center II,360216,Kern,35.023889,-118.295278,2016
CA,Alta Wind Energy Center III,380465,Kern,35.023889,-118.295278,2016
CA,Alta Wind Energy Center IV,183393,Kern,35.008611,-118.242222,2016
CA,Alta Wind Energy Center V,293378,Kern,35.008611,-118.242222,2016
CA,Alta Wind VIII,294789,Kern,35.026683,-118.234811,2016
CA,Alta Wind X,364926,Kern,35.06,-118.2,2016
CA,Alta Wind XI,276368,Kern,35.065,-118.39,2016
CA,AltaGas Pomona Energy Inc.,3190,Los Angeles,34.059444,-117.774167,2016
CA,AltaGas Ripon Energy Inc.,10941,San Joaquin,37.732533,-121.116006,2016
CA,Altamont Gas Recovery,45492,Alameda,37.749308,-121.649866,2016
CA,Altamont Midway Ltd,,San Joaquin,37.7392,-121.4322,2016
CA,Altech III,30957,Riverside,33.915023,-116.555064,2016
CA,Alvarado Hydro Facility,,San Diego,32.7814,-117.0411,2016
CA,Amazon - Patterson PV,,Stanislaus,37.468888,-121.166326,2016
CA,Amazon San Bernardino,7923,San Bernardino,34.088408,-117.245839,2016
CA,Amedee Geothermal Venture I,0,Lassen,40.300833,-120.105,2016
CA,Ameresco Butte County,15857,Butte,39.674,-121.73,2016
CA,Ameresco Chiquita Canyon,48046,Los Angeles,34.431664,-118.642855,2016
CA,Ameresco Forward,32649,San Joaquin,37.883406,-121.185104,2016
CA,Ameresco Johnson Canyon,10460,Monterey,36.534167,-121.408611,2016
CA,Ameresco Keller Canyon,30295,Contra Costa,38.003928,-121.934491,2016
CA,Ameresco Ox Mountain,85387,San Mateo,37.5,-122.4,2016
CA,Ameresco San Joaquin,26786,San Joaquin,38.029722,-120.929722,2016
CA,Ameresco Santa Cruz Energy,19626,Santa Cruz,36.9178,-121.8156,2016
CA,Ameresco Vasco Road,33251,Alameda,37.754444,-121.728889,2016
CA,"American Kings Solar, LLC",,Kings,36.24,-119.898,2016
CA,Ampersand Chowchilla Biomass LLC,68912,Madera,37.106668,-120.248504,2016
CA,Anaheim Combustion Turbine,123093,Orange,33.853542,-117.856286,2016
CA,Anaheim Solar Energy Plant,3389,Orange,33.8025,-117.919722,2016
CA,Angels,5833,Calaveras,38.071944,-120.539444,2016
CA,Anheuser-Busch #2,3936,Solano,38.233611,-122.0925,2016
CA,Antelope Big Sky Ranch,17070,Los Angeles,34.694839,-118.28769,2016
CA,Antelope DSR 1,6690,Los Angeles,34.655556,-118.280722,2016
CA,Antelope DSR 2,1388,Los Angeles,34.686944,-118.311722,2016
CA,Antelope DSR 3,,Los Angeles,34.736859,-118.304071,2016
CA,Antelope Expansion 2,,Los Angeles,34.744977,-118.309153,2016
CA,"AP North Lake I, LP",,Riverside,33.74,-117.010556,2016
CA,Apple Campus 2 Fuel Cell,,Santa Clara,37.33,-122.01,2016
CA,Apple Campus 2 PV,,Santa Clara,37.33,-122.01,2016
CA,Argus Cogen Plant,325958,San Bernardino,35.765,-117.3833,2016
CA,Arrache 4006,2835,Los Angeles,34.655,-118.051111,2016
CA,Arrache 4013,4410,Los Angeles,34.650556,-118.051944,2016
CA,Arrache 8083,3567,Los Angeles,34.647778,-118.061111,2016
CA,Aspiration G,,Fresno,36.552186,-120.352481,2016
CA,ASTI,1541,Sonoma,38.761389,-122.975278,2016
CA,AT&T Anaheim,2728,Orange,33.836439,-117.916893,2016
CA,AT&T Holger,4229,Santa Clara,37.417638,-121.94453,2016
CA,Atwell Island,41255,Tulare,35.895,-119.510833,2016
CA,Atwell Island West Solar,56979,Tulare,35.815,-119.459722,2016
CA,AV Solar Ranch One,614294,Los Angeles,34.780278,-118.42444,2016
CA,Avenal Park,12761,Kings,35.989722,-120.11,2016
CA,AVS Lancaster 1,0,Los Angeles,34.748894,-117.973571,2016
CA,Azusa,0,Los Angeles,34.1548,-117.9093,2016
CA,B Braun Medical,36550,Orange,33.688721,-117.834793,2016
CA,Badger Creek Limited,3339,Kern,35.483736,-119.029856,2016
CA,Baker Creek Hydroelectric,4085,Humboldt,40.526389,-123.725556,2016
CA,Bakersfield 111,3323,Kern,35.317551,-118.989894,2016
CA,Bakersfield College Solar 01,2046,Kern,35.411817,-118.96864,2016
CA,Bakersfield Industrial PV 1,,Kern,35.330032,-118.993119,2016
CA,Bakersfield PV 1,,Kern,35.324982,-118.981522,2016
CA,Balch 1,132644,Fresno,36.909137,-119.087712,2016
CA,Balch 2,331916,Fresno,36.908907,-119.087556,2016
CA,Barre Generating Station,28750,Orange,33.8073,-117.9832,2016
CA,"Bayshore Solar A, LLC",,Los Angeles,34.667817,-118.298089,2016
CA,"Bayshore Solar B, LLC",,Los Angeles,34.678305,-118.302649,2016
CA,"Bayshore Solar C, LLC",,Los Angeles,34.681338,-118.314087,2016
CA,Beacon BESS 1,,Kern,35.256526,-118.027519,2016
CA,Beacon Solar Plant Site 2,,Kern,35.265833,-117.999167,2016
CA,Beacon Solar Plant Site 5,,Kern,35.248889,-118.034444,2016
CA,Bear Canyon Power Plant,,Lake,38.762968,-122.692915,2016
CA,Bear Creek,6078,Shasta,40.534454,-121.959109,2016
CA,Bear Creek Solar,3722,San Joaquin,38.136389,-121.148889,2016
CA,Bear Mountain Limited,8073,Kern,35.419181,-118.926643,2016
CA,Bear Valley,806,San Diego,33.166246,-117.016566,2016
CA,Bear Valley Power Plant,-36,San Bernardino,34.2506,-116.9025,2016
CA,Beardsley,68443,Tuolumne,38.202569,-120.076983,2016
CA,Belden,181578,Plumas,40.007445,-121.249438,2016
CA,Beringer,1629,Sonoma,38.510833,-122.479722,2016
CA,Berry Cogen,310119,Kern,35.093046,-119.443617,2016
CA,Berry Cogen Tanne Hills 18,135146,Kern,35.089829,-119.440881,2016
CA,Berry Placerita Cogen,304058,Los Angeles,34.38407,-118.494882,2016
CA,Bidwell Ditch Project,10103,Shasta,40.8014,-121.4481,2016
CA,Big Creek 1,282180,Fresno,37.2042,-119.2396,2016
CA,Big Creek 2,332639,Fresno,37.2,-119.3069,2016
CA,Big Creek 2A,359244,Fresno,37.200062,-119.30681,2016
CA,Big Creek 3,763372,Fresno,37.148517,-119.386623,2016
CA,Big Creek 4,378638,Madera,37.139,-119.4898,2016
CA,Big Creek 8,212772,Fresno,37.2096,-119.3289,2016
CA,Big Creek Water Works,10436,Trinity,40.646733,-123.498008,2016
CA,Big Pine Creek,1484,Inyo,37.142795,-118.324075,2016
CA,Big Valley Power LLC,,Lassen,41.1325,-121.137222,2016
CA,Biola University,12885,Los Angeles,33.906953,-118.013105,2016
CA,Bishop Creek 2,24861,Inyo,37.273581,-118.573339,2016
CA,Bishop Creek 3,22880,Inyo,37.301962,-118.531957,2016
CA,Bishop Creek 4,23688,Inyo,37.323035,-118.501714,2016
CA,Bishop Creek 5,10842,Inyo,37.3344,-118.4797,2016
CA,Bishop Creek 6,8024,Inyo,37.3499,-118.4628,2016
CA,Black Butte,9463,Tehama,39.814905,-122.332335,2016
CA,Black Rock I,,Imperial,33.1594,-115.6144,2016
CA,Black Rock II,,Imperial,33.1594,-115.6144,2016
CA,Black Rock III,,Imperial,33.1594,-115.6144,2016
CA,Blacksand Generating Facility,28518,Orange,33.9328,-117.855,2016
CA,Blackwell Solar Park,,Kern,35.604167,-119.849722,2016
CA,Blue Lake Power LLC,50,Humboldt,40.8786,-123.9942,2016
CA,Blythe Energy,862724,Riverside,33.6157,-114.6865,2016
CA,"Blythe Solar 110, LLC",211331,Riverside,33.68,-114.742,2016
CA,"Blythe Solar II, LLC",101510,Riverside,33.68,-114.73,2016
CA,"Blythe Solar III, LLC",,Riverside,33.656,-114.742,2016
CA,"Blythe Solar IV, LLC",,Riverside,33.682,-114.768,2016
CA,Bolthouse S&P and Rowen Farms Solar,3778,Los Angeles,34.5644,-117.6933,2016
CA,Borden Solar Farm,,Madera,36.941111,-119.96,2016
CA,Borel,-218,Kern,35.588069,-118.524804,2016
CA,Borrego Springs Energy Storage,-111,San Diego,33.27011,-116.3496,2016
CA,Bottle Rock Power,0,Lake,38.8348,-122.7677,2016
CA,"Bowerman Power LFG, LLC",107803,Orange,33.718889,-117.702222,2016
CA,Bowman,14700,Nevada,39.448352,-120.653417,2016
CA,Box Canyon Dam,23912,Siskiyou,41.2792,-122.3292,2016
CA,BP Carson Refinery,0,Los Angeles,33.8153,-118.2358,2016
CA,Bradley Gas Recovery,,Los Angeles,34.2356,-118.3806,2016
CA,Brawley,,Imperial,32.968889,-115.534444,2016
CA,Brea Expansion Plant,249613,Orange,33.932022,-117.840233,2016
CA,Britton Powerhouse,,Shasta,41.021389,-121.675,2016
CA,Broadridge Cogen,12618,El Dorado,38.6183,-121.0564,2016
CA,Broadway,25680,Los Angeles,34.1254,-118.148,2016
CA,Brookfield Tehachapi 1,286428,Kern,35.008333,-118.241389,2016
CA,Buckeye Geothermal Power Plant,,Lake,38.8242,-122.84,2016
CA,Bucks Creek,260393,Plumas,39.91062,-121.327692,2016
CA,Buena Vista Biomass Power,17414,Amador,38.277778,-120.913611,2016
CA,Buena Vista Energy LLC,94980,Contra Costa,37.805,-121.6672,2016
CA,Buidling L,57,Los Angeles,33.912917,-118.041944,2016
CA,Building F,71,Los Angeles,33.914356,-118.050189,2016
CA,Building G,86,Los Angeles,33.912917,-118.050561,2016
CA,Burney Creek,7147,Shasta,40.8579,-121.7225,2016
CA,Burney Forest Products,209592,Shasta,40.879719,-121.720342,2016
CA,Burney Mountain Power,,Shasta,40.909483,-121.640368,2016
CA,Butt Valley,76608,Plumas,40.175656,-121.190663,2016
CA,Butte College Main Campus Solar,5092,Butte,39.648056,-121.644167,2016
CA,C P Kelco San Diego Plant,88980,San Diego,32.6947,-117.1436,2016
CA,C&H Sugar Plant,43070,Contra Costa,38.057222,-122.218889,2016
CA,CA Department of Public Health at Richmo,,Contra Costa,37.92,-122.344,2016
CA,"CA Flats Solar 130, LLC",,San Luis Obispo,35.615573,-120.404352,2016
CA,"CA Flats Solar 150, LLC",,San Luis Obispo,35.615573,-120.404352,2016
CA,Cabazon Wind Farm,57869,Riverside,33.914986,-116.71026,2016
CA,Cabazon Wind Partners,116855,Riverside,33.9172,-116.735,2016
CA,Cabrillo Power I Encina Power Station,287880,San Diego,33.1361,-117.3364,2016
CA,Calabasas Gas to Energy Facility,34529,Los Angeles,34.1511,-118.7236,2016
CA,California Dairy Energy I LLC,,Tulare,36.295,-119.416667,2016
CA,California Institute of Technology,80571,Los Angeles,34.138467,-118.1256,2016
CA,California PV Energy at ISD WWTP,2193,Contra Costa,38.001111,-121.703889,2016
CA,California State University San Bernardi,6710,San Bernardino,34.185833,-117.324167,2016
CA,California Valley Solar Ranch,679796,San Luis Obispo,35.323739,-119.91663,2016
CA,Calipatria Solar Farm,45140,Imperial,33.165833,-115.532222,2016
CA,Calistoga Power Plant,557649,Lake,38.7879,-122.7434,2016
CA,CalPeak Power - Border,11404,San Diego,32.562448,-116.943869,2016
CA,CalPeak Power - Enterprise,12176,San Diego,33.121943,-117.117441,2016
CA,CalPeak Power - Panoche,26076,Fresno,36.6535,-120.5783,2016
CA,CalPeak Power - Vaca Dixon,13758,Solano,38.398867,-121.923973,2016
CA,"Calpine Gilroy Cogen, LP",141393,Santa Clara,37.0001,-121.5367,2016
CA,Calpine Sutter Energy Center,120,Sutter,39.053139,-121.695873,2016
CA,CalRenew-1,9358,Fresno,36.7575,-120.3658,2016
CA,Caltech Central,8,Los Angeles,34.1358,-118.1267,2016
CA,Camanche,16549,San Joaquin,38.2268,-121.0245,2016
CA,Cameron Ridge LLC,173868,Kern,35.075,-118.3158,2016
CA,Camino,404004,El Dorado,38.82881,-120.537089,2016
CA,Camp Far West,27711,Placer,39.048802,-121.316966,2016
CA,Campo Verde Solar,362327,Imperial,32.753333,-115.726389,2016
CA,Cantua Solar Station,43802,Fresno,36.425085,-120.343543,2016
CA,Canyon Crest Academy,3,San Diego,32.95907,-117.191622,2016
CA,Canyon Power Plant,123094,Orange,33.858056,-117.861667,2016
CA,Caribou 1,85487,Plumas,40.085476,-121.148241,2016
CA,Caribou 2,307410,Plumas,40.085997,-121.149373,2016
CA,Carlsbad Energy Center,,San Diego,33.14,-117.333611,2016
CA,Carson Cogeneration,380261,Sacramento,38.445681,-121.462387,2016
CA,Carson Cogeneration Company,37159,Los Angeles,33.8759,-118.2491,2016
CA,Cascade Solar,52502,San Bernardino,34.157222,-116.234444,2016
CA,Castaic,378922,Los Angeles,34.587237,-118.656638,2016
CA,Castle Rock Vineyards,1733,Tulare,35.801111,-119.110556,2016
CA,Castor Solar,1457,Kern,35.211044,-119.387258,2016
CA,"Catalina Solar 2, LLC",56517,Kern,34.812222,-118.352778,2016
CA,Catalina Solar LLC,269368,Kern,34.938261,-118.334492,2016
CA,CBS Studio Center,9496,Los Angeles,34.145,-118.390833,2016
CA,CBS Television City,2553,Los Angeles,34.075,-118.36,2016
CA,CCCSD Wastewater Treatment Plnt,19351,Contra Costa,37.9978,-122.0697,2016
CA,CDCR (CA) - Pleasant Valley State Prison,3766,Fresno,36.137219,-120.224445,2016
CA,CE Leathers,298724,Imperial,33.1779,-115.565,2016
CA,CE Turbo LLC,79721,Imperial,33.1669,-115.5114,2016
CA,CE&P Imperial Valley 1,,Imperial,32.912778,-115.518333,2016
CA,CED Avenal,,Kings,35.996324,-120.15146,2016
CA,CED Ducor 1,2193,Tulare,35.856278,-119.068414,2016
CA,CED Ducor 2,1978,Tulare,35.844167,-119.068069,2016
CA,CED Ducor 3,1396,Tulare,35.845378,-119.056992,2016
CA,CED Ducor 4,1652,Tulare,35.850403,-119.026992,2016
CA,Center Generating Station,27378,Los Angeles,33.9296,-118.1046,2016
CA,Centerville PH,,Butte,39.788877,-121.657383,2016
CA,Centinela Solar Energy,484764,Imperial,32.686944,-115.647778,2016
CA,Central Antelope Dry Ranch B LLC,,Los Angeles,34.705549,-118.301417,2016
CA,Central Antelope Dry Ranch C,28606,Los Angeles,34.720499,-118.30046,2016
CA,Central Utilities Plant LAX,,Los Angeles,33.943965,-118.40425,2016
CA,Central Utilities Plant LAX 2,30745,Los Angeles,33.943889,-118.404167,2016
CA,Central Valley Ag Power,130,Stanislaus,37.719722,-120.898611,2016
CA,Century Generating Facility,1060,San Bernardino,34.0606,-117.3533,2016
CA,CES Placerita Power Plant,,Los Angeles,34.3801,-118.4999,2016
CA,Chalk Cliff Limited,3411,Kern,35.0968,-119.4299,2016
CA,Chalk Mountain Powerhouse,,Shasta,40.988056,-121.768333,2016
CA,Chicago Park,161362,Nevada,39.177903,-120.890856,2016
CA,Childrens Hospital,27372,San Diego,32.7992,-117.1517,2016
CA,Chili Bar,32350,El Dorado,38.771764,-120.813239,2016
CA,Chowchilla II,23217,Madera,37.1073,-120.2485,2016
CA,Chuckawalla Solar,9016,Riverside,33.568333,-114.918056,2016
CA,Chuckawalla Valley State Prison,3184,Riverside,33.565329,-114.903629,2016
CA,Chula Vista Energy Center,4847,San Diego,32.591667,-117.058611,2016
CA,"CID Solar, LLC",53664,Kings,36.138056,-119.564722,2016
CA,Citizen B,12260,Fresno,36.723806,-120.432139,2016
CA,City of Hayward WWTP,10968,Alameda,37.633526,-122.139717,2016
CA,City of Madera WWTP,2164,Madera,36.9408,-120.1572,2016
CA,City of Palo Alto,22,Santa Clara,37.4383,-122.1094,2016
CA,City of Soledad Water Reclamation,4291,Monterey,36.421111,-121.340278,2016
CA,City of Tulare Water Facility,4922,Tulare,36.185,-119.375,2016
CA,Civic Center,138771,Los Angeles,34.0564,-118.2436,2016
CA,Clear Lake Hydro Project,,Lake,38.923556,-122.56668,2016
CA,Clearwater Power Plant,23508,Riverside,33.8912,-117.6085,2016
CA,Cloverdale Solar Center,,Sonoma,38.769581,-123.020724,2016
CA,Cloverdale Solar I,2245,Sonoma,38.773056,-123.017778,2016
CA,Coachella,910,Riverside,33.6758,-116.1714,2016
CA,Coal Canyon,,Butte,39.605043,-121.600525,2016
CA,Coalinga 25D Cogen,73836,Fresno,36.1556,-120.3972,2016
CA,Coalinga 6C Cogen,,Fresno,36.2097,-120.3828,2016
CA,Coalinga Cogeneration Facility,256666,Fresno,36.1807,-120.3885,2016
CA,Coalinga Cogeneration Facility,51620,Fresno,36.170317,-120.364084,2016
CA,Coca Cola American Canyon,3,Napa,38.190705,-122.275067,2016
CA,Cold Canyon 1,10412,San Luis Obispo,35.186667,-120.599444,2016
CA,Coleman PH,47515,Shasta,40.404645,-122.121904,2016
CA,Colgate,1052713,Yuba,39.330833,-121.191666,2016
CA,Colgreen North Shore Solar Farm,,Riverside,33.540124,-115.974771,2016
CA,Collierville Powerhouse,460788,Calaveras,38.144636,-120.380497,2016
CA,Collins Pine Project,9354,Plumas,40.303422,-121.244431,2016
CA,Colon PV,2188,Los Angeles,33.792694,-118.252407,2016
CA,"Colton Solar One, LLC",4940,San Bernardino,34.093333,-117.319444,2016
CA,"Colton Solar Two, LLC",2108,San Bernardino,34.042222,-117.361667,2016
CA,Columbia 3,26450,Kern,35.024722,-118.164167,2016
CA,"Columbia Solar Energy, LLC",40794,Contra Costa,38.019671,-121.86506,2016
CA,Colusa Generating Station,2909398,Colusa,39.3661,-122.27,2016
CA,Combie South,7927,Nevada,39.0096,-121.0591,2016
CA,Commerce Refuse To Energy,79508,Los Angeles,33.9949,-118.1538,2016
CA,Community Solar 1,13953,Imperial,32.982778,-115.481944,2016
CA,Con Dios Solar 11,,San Bernardino,34.26,-116.335278,2016
CA,Con Dios Solar 3,,San Bernardino,34.259722,-116.340278,2016
CA,Contra Costa,,Contra Costa,38.0192,-121.7642,2016
CA,Control Gorge,37040,Inyo,37.437921,-118.556988,2016
CA,Coolwater,,San Bernardino,34.8606,-116.8539,2016
CA,Copco 1,80964,Siskiyou,41.978914,-122.335317,2016
CA,Copco 2,104792,Siskiyou,41.975716,-122.358127,2016
CA,Coram Energy LLC,11855,Kern,35.075,-118.3417,2016
CA,Coram Energy LLC (ECT),28310,Kern,35.0583,-118.3417,2016
CA,Coram Tehachapi,14093,Kern,35.0663,-118.339444,2016
CA,Corcoran,2022,Kings,36.102307,-119.566516,2016
CA,Corcoran Solar,51179,Kings,36.138333,-119.573333,2016
